년,월,국적지역,단기체류외국인 수
2024,02,튀니지,57
2024,02,튀르키예,986
2024,02,트리니다드토바고,5
2024,02,티모르민주공화국,249
2024,02,파나마,14
2024,02,파라과이,143
2024,02,파키스탄,2545
2024,02,파푸아뉴기니,7
2024,02,팔라우,7
2024,02,팔레스타인,4
2024,02,페루,462
2024,02,포르투갈,71
2024,02,폴란드,295
2024,02,프랑스,2337
2024,02,피지,22
2024,02,핀란드,183
2024,02,필리핀,9117
2024,02,한국계중국인,6948
2024,02,헝가리,73
2024,02,홍콩,804
2024,02,홍콩거주난민,13
2024,03,가봉,18
2024,03,가이아나,3
2024,03,감비아,6
2024,03,과테말라,94
2024,03,국적불명,10
2024,03,국제연합,22
2024,03,국제연합 전문기구,5
2024,03,그레나다,7
2024,03,그리스,239
2024,03,기니,8
2024,03,기니비사우,4
2024,03,나미비아,2
2024,03,나우루,3
2024,03,나이지리아,390
2024,03,남아프리카공화국,435
2024,03,네덜란드,1037
2024,03,네팔,4104
2024,03,노르웨이,504
2024,03,뉴질랜드,1752
2024,03,니제르,3
2024,03,니카라과,26
2024,03,덴마크,675
2024,03,도미니카공화국,87
2024,03,도미니카연방,26
2024,03,독일,6318
2024,03,라오스,2159
2024,03,라이베리아,55
2024,03,라트비아,82
2024,03,러시아(연방),15408
2024,03,레바논,14
2024,03,레소토,5
2024,03,루마니아,403
2024,03,룩셈부르크,99
2024,03,르완다,41
2024,03,리비아,132
2024,03,리투아니아,153
2024,03,리히텐슈타인,1
2024,03,마다가스카르,19
2024,03,마샬군도,15
2024,03,마카오,1060
2024,03,말라위,10
2024,03,말레이시아,8268
2024,03,말리,21
2024,03,멕시코,1149
2024,03,모나코,
2024,03,모로코,206
2024,03,모리셔스,36
2024,03,모리타니,4
2024,03,모잠비크,7
2024,03,몬테네그로,14
2024,03,몰도바,13
2024,03,몰디브,1
2024,03,몰타,42
2024,03,몽골,21661
2024,03,무국적,32
2024,03,미국,95358
2024,03,미얀마,3073
2024,03,미이크로네시아,17
2024,03,바누아투,4
2024,03,바레인,8
2024,03,바베이도스,3
2024,03,바하마,3
2024,03,방글라데시,3807
2024,03,베냉,9
2024,03,베네수엘라,92
2024,03,베트남,53699
2024,03,벨기에,722
2024,03,벨라루스,97
2024,03,벨리즈,2
2024,03,보스니아-헤르체고비나,10
2024,03,보츠와나,7
2024,03,볼리비아,26
2024,03,부룬디,104
2024,03,부르키나파소,10
2024,03,부탄,12
2024,03,북마케도니아,4
2024,03,불가리아,245
2024,03,브라질,1443
2024,03,브루나이,214
2024,03,사모아,6
2024,03,사우디아라비아,158
2024,03,산마리노,1
2024,03,상투메프린시페,2
2024,03,세네갈,20
2024,03,세르비아,68
2024,03,세르비아몬테네그로,1
2024,03,세이셸,6
2024,03,세인트루시아,6
2024,03,세인트빈센트그레나딘,2
2024,03,세인트크리스토퍼네비스,14
2024,03,소말리아,4
2024,03,솔로몬군도,2
2024,03,수단,37
2024,03,수리남,7
2024,03,스리랑카,2322
2024,03,스발바르,1
2024,03,스웨덴,756
2024,03,스위스,1127
2024,03,스페인,1686
2024,03,슬로바크,116
2024,03,슬로베니아,50
2024,03,시리아,60
2024,03,시에라리온,14
2024,03,싱가포르,10864
2024,03,아랍에미리트연합,210
2024,03,아르메니아,12
2024,03,아르헨티나,434
2024,03,아이슬란드,17
2024,03,아이티,10
2024,03,아일랜드,366
2024,03,아제르바이잔,49
2024,03,아프가니스탄,64
2024,03,안도라,3
2024,03,알바니아,23
2024,03,알제리,63
2024,03,앙골라,10
2024,03,앤티카바부다,5
2024,03,에리트레아,2
2024,03,에스와티니,7
2024,03,에스토니아,81
2024,03,에콰도르,119
2024,03,에티오피아,99
2024,03,엘살바도르,25
2024,03,영국,4845
2024,03,영국외지민,174
2024,03,영국외지시민,2
2024,03,예멘공화국,36
2024,03,오만,13
2024,03,오스트레일리아,9377
2024,03,오스트리아,429
2024,03,온두라스,37
2024,03,요르단,91
2024,03,우간다,57
2024,03,우루과이,34
2024,03,우즈베키스탄,5716
2024,03,우크라이나,318
2024,03,유고슬라비아,1
2024,03,이라크,182
2024,03,이란,838
2024,03,이스라엘,379
2024,03,이집트,369
2024,03,이탈리아,1630
2024,03,인도,3396
2024,03,인도네시아,7836
2024,03,일본,27228
2024,03,자메이카,33
2024,03,자이르,7
2024,03,잠비아,32
2024,03,적도기니,2
2024,03,조지아,26
2024,03,중국,112202
2024,03,중앙아프리카공화국,6
2024,03,지부티,4
2024,03,짐바브웨,31
2024,03,체코,350
2024,03,칠레,273
2024,03,카메룬,53
2024,03,카보베르데,1
2024,03,카자흐스탄,12402
2024,03,카타르,14
2024,03,캄보디아,3610
2024,03,캐나다,8324
2024,03,케냐,84
2024,03,코모로,
2024,03,코소보,3
2024,03,코스타리카,108
2024,03,코트디부아르,45
2024,03,콜롬비아,369
2024,03,콩고,9
2024,03,콩고민주공화국,22
2024,03,쿠바,5
2024,03,쿠웨이트,25
2024,03,크로아티아,184
2024,03,키르기즈,938
2024,03,키리바시,
2024,03,키프로스,46
2024,03,타이,157955
2024,03,타이완,21837
2024,03,타지키스탄,1075
2024,03,탄자니아,58
2024,03,토고,5
2024,03,통가,9
2024,03,투르크메니스탄,197
2024,03,투발루,1
2024,03,튀니지,66
2024,03,튀르키예,1328
2024,03,트리니다드토바고,18
2024,03,티모르민주공화국,276
2024,03,파나마,45
2024,03,파라과이,143
2024,03,파키스탄,2566
2024,03,파푸아뉴기니,12
2024,03,팔라우,9
2024,03,팔레스타인,5
2024,03,페루,522
2024,03,포르투갈,394
2024,03,폴란드,687
2024,03,프랑스,4693
2024,03,피지,25
2024,03,핀란드,358
2024,03,필리핀,16980
2024,03,한국계중국인,9331
2024,03,헝가리,298
2024,03,홍콩,15863
2024,03,홍콩거주난민,13
2024,04,가나,318
2024,04,가봉,16
2024,04,가이아나,3
2024,04,감비아,7
2024,04,과테말라,101
2024,04,국적불명,8
2024,04,국제연합,27
2024,04,국제연합 전문기구,6
2024,04,그레나다,6
2024,04,그리스,269
2024,04,기니,8
2024,04,기니비사우,3
2024,04,나미비아,1
2024,04,나우루,3
2024,04,나이지리아,374
2024,04,남아프리카공화국,417
2024,04,네덜란드,2519
2024,04,네팔,3121
2024,04,노르웨이,211
2024,04,뉴질랜드,1574
2024,04,니제르,5
2024,04,니카라과,29
2024,04,덴마크,436
2024,04,도미니카공화국,86
2024,04,도미니카연방,9
2024,04,독일,4735
2024,04,라오스,3835
2024,04,라이베리아,59
2024,04,라트비아,69
2024,04,러시아(연방),15918
2024,04,레바논,35
2024,04,레소토,3
2024,04,루마니아,481
2024,04,룩셈부르크,47
2024,04,르완다,25
2024,04,리비아,210
2024,04,리투아니아,115
2024,04,리히텐슈타인,
2024,04,마다가스카르,24
2024,04,마샬군도,16
2024,04,마카오,324
2024,04,말라위,9
2024,04,말레이시아,8202
2024,04,말리,25
2024,04,멕시코,816
2024,04,모나코,2
2024,04,모로코,330
2024,04,모리셔스,28
2024,04,모리타니,5
2024,04,모잠비크,9
2024,04,몬테네그로,12
2024,04,몰도바,16
2024,04,몰디브,2
2024,04,몰타,20
2024,04,몽골,20776
2024,04,무국적,32
2024,04,미국,92479
2024,04,미얀마,2211
2024,04,미이크로네시아,15
2024,04,바누아투,9
2024,04,바레인,23
2024,04,바베이도스,1
2024,04,바하마,2
2024,04,방글라데시,3606
2024,04,베냉,14
2024,04,베네수엘라,107
2024,04,베트남,58744
2024,04,벨기에,1014
2024,04,벨라루스,80
2024,04,벨리즈,3
2024,04,보스니아-헤르체고비나,21
2024,04,보츠와나,13
2024,04,볼리비아,35
2024,04,부룬디,87
2024,04,부르키나파소,11
2024,04,부탄,8
2024,04,북마케도니아,2
2024,04,불가리아,176
2024,04,브라질,1380
2024,04,브루나이,62
2024,04,사모아,11
2024,04,사우디아라비아,465
2024,04,산마리노,1
2024,04,상투메프린시페,2
2024,04,세네갈,37
2024,04,세르비아,94
2024,04,세르비아몬테네그로,1
2024,04,세이셸,2
2024,04,세인트루시아,5
2024,04,세인트빈센트그레나딘,1
2024,04,세인트크리스토퍼네비스,15
2024,04,소말리아,4
2024,04,솔로몬군도,5
2024,04,수단,35
2024,04,수리남,7
2024,04,스리랑카,2042
2024,04,스발바르,1
2024,04,스웨덴,618
2024,04,스위스,951
2024,04,스페인,1104
2024,04,슬로바크,150
2024,04,슬로베니아,107
2024,04,시리아,68
2024,04,시에라리온,19
2024,04,싱가포르,7957
2024,04,아랍에미리트연합,337
2024,04,아르메니아,7
2024,04,아르헨티나,392
2024,04,아이슬란드,31
2024,04,아이티,12
2024,04,아일랜드,292
2024,04,아제르바이잔,36
2024,04,아프가니스탄,75
2024,04,안도라,2
2024,04,알바니아,34
2024,04,알제리,71
2024,04,앙골라,120
2024,04,앤티카바부다,2
2024,04,에리트레아,2
2024,04,에스와티니,9
2024,04,에스토니아,85
2024,04,에콰도르,168
2024,04,에티오피아,84
2024,04,엘살바도르,23
2024,04,영국,3347
2024,04,영국외지민,85
2024,04,예멘공화국,38
2024,04,오만,52
2024,04,오스트레일리아,7549
2024,04,오스트리아,437
2024,04,온두라스,47
2024,04,요르단,103
2024,04,우간다,62
2024,04,우루과이,30
2024,04,우즈베키스탄,5383
2024,04,우크라이나,348
2024,04,유고슬라비아,1
2024,04,이라크,174
2024,04,이란,777
2024,04,이스라엘,569
2024,04,이집트,413
2024,04,이탈리아,2112
2024,04,인도,3243
2024,04,인도네시아,8265
2024,04,일본,25323
2024,04,자메이카,31
2024,04,자이르,7
2024,04,잠비아,40
2024,04,적도기니,2
2024,04,조지아,33
2024,04,중국,121533
2024,04,중앙아프리카공화국,7
2024,04,지부티,5
2024,04,짐바브웨,33
2024,04,차드,1
2024,04,체코,314
2024,04,칠레,261
2024,04,카메룬,51
2024,04,카보베르데,3
2024,04,카자흐스탄,12016
2024,04,카타르,68
2024,04,캄보디아,3649
2024,04,캐나다,8937
2024,04,케냐,83
2024,04,코모로,4
2024,04,코소보,4
2024,04,코스타리카,76
2024,04,코트디부아르,47
2024,04,콜롬비아,351
2024,04,콩고,11
2024,04,콩고민주공화국,31
2024,04,쿠바,4
2024,04,쿠웨이트,117
2024,04,크로아티아,116
2024,04,키르기즈,945
2024,04,키리바시,3
2024,04,키프로스,49
2024,04,타이,155342
2024,04,타이완,16302
2024,04,타지키스탄,1176
2024,04,탄자니아,55
2024,04,토고,8
2024,04,통가,7
2024,04,투르크메니스탄,208
2024,04,투발루,2
2024,04,튀니지,91
2024,04,튀르키예,1639
2024,04,트리니다드토바고,17
2024,04,티모르민주공화국,307
2024,04,파나마,40
2024,04,파라과이,154
2024,04,파키스탄,2565
2024,04,파푸아뉴기니,16
2024,04,팔라우,7
2024,04,팔레스타인,11
2024,04,페루,596
2024,04,포르투갈,328
2024,04,폴란드,1620
2024,04,프랑스,7992
2024,04,피지,32
2024,04,핀란드,271
2024,04,필리핀,15297
2024,04,한국계중국인,9732
2024,04,헝가리,200
2024,04,홍콩,6252
2024,04,홍콩거주난민,14
2024,05,가나,321
2024,05,가봉,12
2024,05,가이아나,1
2024,05,감비아,7
2024,05,과테말라,56
2024,05,교황청,1
2024,05,국적불명,9
2024,05,국제연합,16
2024,05,국제연합 전문기구,4
2024,05,그레나다,2
2024,05,그리스,49
2024,05,기니,11
2024,05,기니비사우,4
2024,05,나우루,3
2024,05,나이지리아,345
2024,05,남아프리카공화국,235
2024,05,네덜란드,458
2024,05,네팔,2142
2024,05,노르웨이,94
2024,05,뉴질랜드,877
2024,05,니제르,2
2024,05,니카라과,12
2024,05,덴마크,121
2024,05,도미니카공화국,53
2024,05,도미니카연방,6
2024,05,독일,1573
2024,05,라오스,2500
2024,05,라이베리아,52
2024,05,라트비아,29
2024,05,러시아(연방),11917
2024,05,레바논,12
2024,05,레소토,1
2024,05,루마니아,95
2024,05,룩셈부르크,6
2024,05,르완다,17
2024,05,리비아,162
2024,05,리투아니아,47
2024,05,리히텐슈타인,2
2024,05,마다가스카르,10
2024,05,마샬군도,22
2024,05,마카오,63
2024,05,말라위,4
2024,05,말레이시아,3504
2024,05,말리,22
2024,05,멕시코,398
2024,05,모로코,176
2024,05,모리셔스,13
2024,05,모리타니,4
2024,05,모잠비크,7
2024,05,몬테네그로,4
2024,05,몰도바,14
2024,05,몰타,19
2024,05,몽골,18276
2024,05,무국적,31
2024,05,미국,78372
2024,05,미얀마,2268
2024,05,미이크로네시아,14
2024,05,바누아투,5
2024,05,바레인,6
2024,05,바베이도스,1
2024,05,바하마,2
2024,05,방글라데시,3403
2024,05,베냉,9
2024,05,베네수엘라,72
2024,05,베트남,49813
2024,05,벨기에,178
2024,05,벨라루스,45
2024,05,벨리즈,2
2024,05,보스니아-헤르체고비나,3
2024,05,보츠와나,5
2024,05,볼리비아,22
2024,05,부룬디,35
2024,05,부르키나파소,8
2024,05,부탄,6
2024,05,북마케도니아,4
2024,05,불가리아,31
2024,05,브라질,777
2024,05,브루나이,23
2024,05,사모아,8
2024,05,사우디아라비아,155
2024,05,산마리노,1
2024,05,상투메프린시페,2
2024,05,세네갈,20
2024,05,세르비아,15
2024,05,세르비아몬테네그로,1
2024,05,세이셸,1
2024,05,세인트루시아,2
2024,05,세인트크리스토퍼네비스,8
2024,05,소말리아,4
2024,05,솔로몬군도,1
2024,05,수단,37
2024,05,수리남,6
2024,05,스리랑카,2114
2024,05,스발바르,1
2024,05,스웨덴,192
2024,05,스위스,275
2024,05,스페인,304
2024,05,슬로바크,40
2024,05,슬로베니아,24
2024,05,시리아,58
2024,05,시에라리온,11
2024,05,싱가포르,1256
2024,05,아랍에미리트연합,205
2024,05,아르메니아,5
2024,05,아르헨티나,294
2024,05,아이슬란드,6
2024,05,아이티,11
2024,05,아일랜드,120
2024,05,아제르바이잔,20
2024,05,아프가니스탄,62
2024,05,알바니아,22
2024,05,알제리,49
2024,05,앙골라,9
2024,05,앤티카바부다,3
2024,05,에리트레아,2
2024,05,에스와티니,17
2024,05,에스토니아,18
2024,05,에콰도르,84
2024,05,에티오피아,57
2024,05,엘살바도르,17
2024,05,영국,1291
2024,05,영국외지민,13
2024,05,예멘공화국,30
2024,05,오만,7
2024,05,오스트레일리아,3265
2024,05,오스트리아,104
2024,05,온두라스,28
2024,05,요르단,108
2024,05,우간다,61
2024,05,우루과이,21
2024,05,우즈베키스탄,4344
2024,05,우크라이나,155
2024,05,유고슬라비아,1
2024,05,이라크,141
2024,05,이란,715
2024,05,이스라엘,148
2024,05,이집트,334
2024,05,이탈리아,452
2024,05,인도,2134
2024,05,인도네시아,5014
2024,05,일본,4807
2024,05,자메이카,24
2024,05,자이르,7
2024,05,잠비아,25
2024,05,적도기니,1
2024,05,조지아,21
2024,05,중국,72540
2024,05,중앙아프리카공화국,7
2024,05,지부티,3
2024,05,짐바브웨,32
2024,05,체코,70
2024,05,칠레,145
2024,05,카메룬,45
2024,05,카보베르데,1
2024,05,카자흐스탄,11096
2024,05,카타르,46
2024,05,캄보디아,3302
2024,05,캐나다,4791
2024,05,케냐,51
2024,05,코소보,3
2024,05,코스타리카,46
2024,05,코트디부아르,50
2024,05,콜롬비아,206
2024,05,콩고,10
2024,05,콩고민주공화국,29
2024,05,쿠바,3
2024,05,쿠웨이트,21
2024,05,크로아티아,36
2024,05,키르기즈,764
2024,05,키리바시,1
2024,05,키프로스,15
2024,05,타이,148424
2024,05,타이완,1787
2024,05,타지키스탄,946
2024,05,탄자니아,65
2024,05,토고,6
2024,05,통가,4
2024,05,투르크메니스탄,200
2024,05,투발루,1
2024,05,튀니지,59
2024,05,튀르키예,1050
2024,05,트리니다드토바고,8
2024,05,티모르민주공화국,254
2024,05,파나마,19
2024,05,파라과이,131
2024,05,파키스탄,2491
2024,05,파푸아뉴기니,8
2024,05,팔라우,10
2024,05,팔레스타인,8
2024,05,페루,480
2024,05,포르투갈,107
2024,05,폴란드,297
2024,05,프랑스,2049
2024,05,피지,27
2024,05,핀란드,105
2024,05,필리핀,11406
2024,05,한국계중국인,7536
2024,05,헝가리,66
2024,05,홍콩,686
2024,05,홍콩거주난민,13
